book_id,goodreads_book_id,best_book_id,work_id,books_count,isbn13,original_publication_year,average_rating,ratings_count,work_ratings_count,work_text_reviews_count,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5,Cluster
7950,2358737,2358737,2365504,49,9780374166850.0,2008.0,3.68,10714,11584,1418,320,961,3333,4488,2482,0
7951,825576,825576,334487,23,9780307021110.0,1947.0,4.06,15288,15397,135,191,724,3627,4240,6615,0
7952,2183,2183,314156,322,9780140447970.0,1869.0,3.83,11642,13782,510,395,1121,3229,4718,4319,0
7953,7775841,7775841,10682678,11,9781439157990.0,2010.0,3.85,10790,11504,795,209,667,2926,4505,3197,0
7955,1242729,1242729,2071020,2,9789793600700.0,2005.0,3.59,8685,8686,684,330,994,2782,2364,2216,0
7957,12027429,12027429,16993521,17,9780778314190.0,2012.0,4.13,16400,18396,1322,222,581,3147,7118,7328,1
7958,11889938,11889938,16848889,41,9780399158280.0,2012.0,4.17,12492,13955,896,89,346,2169,5805,5546,1
7959,56066,56066,2317186,20,9780060564670.0,2006.0,4.05,13053,14169,779,81,428,3081,5757,4822,0
7960,13925,13925,2271292,38,9780765345010.0,2001.0,4.11,15142,16878,731,87,591,3278,6378,6544,0
7961,84552,84552,3334006,48,9780451458630.0,2000.0,4.03,13823,14586,182,117,606,3401,5072,5390,0
7963,88514,88514,2205765,77,9781400030260.0,2001.0,3.79,9024,12071,675,290,838,2975,4939,3029,0
7964,15801967,15801967,21525361,36,9781451686580.0,2013.0,3.88,11287,12601,1169,258,705,3086,4801,3751,1
7965,122211,122211,939528,19,9780451209140.0,1989.0,4.21,11309,11582,164,73,346,2091,3693,5379,0
7966,877752,877752,2267601,15,9781595324020.0,2001.0,4.41,16111,16304,205,126,317,2010,4165,9686,0
7967,1173576,1173576,1161341,37,9780061438300.0,2008.0,3.9,10204,11626,732,159,636,2867,4525,3439,0
7968,114152,114152,671758,63,9780515142890.0,1996.0,4.06,16408,18006,322,81,594,4177,6505,6649,0
7969,84351,84351,2950861,36,9780451217420.0,2004.0,3.69,17367,18403,1991,739,1678,4894,6333,4759,0
7970,27999,27999,2888523,53,9780684852220.0,1999.0,3.99,11107,12281,843,249,534,2407,4943,4148,0
7971,373925,373925,864992,15,9781557830660.0,1974.0,4.17,12850,12965,56,354,553,1984,3665,6409,0
7972,836984,836984,1563512,43,9780345450720.0,2002.0,3.7,12174,14698,1053,242,1126,4686,5425,3219,0
7974,25200,25200,1796157,109,9780800871860.0,1966.0,4.1,11917,14574,2030,117,587,2534,5828,5508,0
7975,6609758,6609758,6313339,48,9780545142990.0,2008.0,3.46,16717,19913,2386,1280,2720,5745,5822,4346,0
7976,238140,238140,6491892,50,9780749934410.0,2002.0,4.33,16688,19686,581,43,211,2550,7337,9545,0
7977,173572,173572,2643939,25,9780310245730.0,1977.0,4.22,9972,10681,239,134,275,1654,3674,4944,0
7978,6553733,6553733,6746308,17,9780061727660.0,2010.0,4.19,14010,15555,1304,95,259,2183,7016,6002,0
7979,29072594,29072594,49302622,42,9781501141520.0,2016.0,4.18,14276,17338,2645,352,547,2436,6292,7711,1
7980,23492673,23492673,43082853,20,9781476762620.0,2015.0,3.05,9210,11037,1483,833,2199,4481,2639,885,1
7981,153792,153792,864541,16,9780590396560.0,2002.0,4.05,17424,18340,230,108,760,4166,6379,6927,0
7982,114128,114128,3037785,62,9780425197230.0,1994.0,3.97,12871,14347,268,120,647,3687,4990,4903,0
7983,215643,215643,208772,29,9780425215750.0,2007.0,4.13,22754,25542,1438,116,787,4781,9848,10010,0
7984,25953369,25953369,45855800,48,9780062363600.0,2016.0,3.92,19947,25212,4211,497,1461,5611,9595,8048,1
7985,20995,20995,912908,33,9781861977690.0,2001.0,4.05,10100,11526,736,272,642,2154,3592,4866,0
7986,40217,40217,39898,23,9780446500040.0,2007.0,4.24,14422,15587,415,83,393,2469,5424,7218,0
7987,13497991,13497991,19042585,23,9780356501500.0,2012.0,4.15,10964,13807,1067,83,373,2175,5980,5196,1
7988,17661831,17661831,24652514,19,9780670064180.0,2013.0,4.24,10830,12227,1766,139,360,1538,4546,5644,1
7989,20878809,20878809,40218701,21,9780553499090.0,2014.0,4.31,10437,15000,1808,144,351,1867,4942,7696,1
7990,90078,90078,1689887,165,9781406790280.0,1689.0,3.82,11456,11957,92,196,865,3359,4049,3488,0
7991,16307,16307,3038509,172,9780007120680.0,1969.0,3.66,14932,18577,1078,239,1457,6398,6729,3754,0
7992,9266793,9266793,14147644,26,9780061869720.0,2011.0,4.03,15419,16442,1073,148,712,3579,5983,6020,1
7994,952,952,5166,35,9781881273650.0,1995.0,4.21,9744,12513,1329,97,350,1998,4476,5592,0
7995,15904,15904,3216621,57,9781400077090.0,2004.0,3.36,14279,16388,1908,745,2358,5879,5102,2304,0
7996,238142,238142,230676,48,9780425203000.0,2004.0,4.33,16888,18858,571,30,210,2482,6831,9305,0
7997,133954,133954,3319458,374,9780451528710.0,1880.0,3.67,12071,14611,1068,353,1214,4407,5626,3011,0
7998,174879,174879,168933,45,9780395755310.0,1961.0,4.11,9988,10370,166,220,423,1817,3476,4434,0
8000,16176,16176,1254615,27,9780060556570.0,1993.0,4.02,11437,11933,454,222,565,2301,4467,4378,0
8002,1629007,1629007,1623108,65,9781416566380.0,2008.0,3.77,12550,14534,1314,137,854,4580,5586,3377,0
8003,12107925,12107925,17076926,12,9780545298440.0,2013.0,4.13,11699,12008,413,349,655,2142,2811,6051,1
8004,287380,287380,278812,13,9781931514800.0,1996.0,3.96,12863,13009,134,495,978,2695,3203,5638,0
8005,21457243,21457243,40771712,15,9780451465280.0,2015.0,4.27,15605,18756,1979,85,424,2504,6980,8763,1
8006,22674493,22674493,42179966,30,9781478927940.0,2015.0,4.03,6798,12121,806,105,387,2553,5071,4005,1
8007,8664368,8664368,13535892,45,9781408808870.0,2010.0,2.76,9627,12062,1913,1887,3046,3909,2466,754,1
8008,238139,238139,1269360,49,9780749934440.0,2003.0,4.34,17318,19866,539,38,185,2572,7282,9789,0
8009,1219954,1219954,1208431,19,9780060594770.0,1985.0,4.14,12362,12670,179,149,514,2356,4088,5563,0
8010,24271,24271,960,74,9780440229090.0,1998.0,3.77,13778,16437,1785,532,1402,4050,5720,4733,0
8011,130119,130119,300449,231,9781420927000.0,1748.0,3.9,11646,13144,286,263,809,3193,4551,4328,0
8012,170641,170641,1484825,71,9780743268580.0,2007.0,3.81,12611,14292,901,134,839,4312,5285,3722,0
8013,20821299,20821299,40167157,24,9780803741710.0,2014.0,4.34,13984,14548,2277,336,434,1549,3909,8320,1
8014,155981,155981,150518,50,9780671700750.0,1960.0,4.2,10652,11122,312,195,452,1768,3172,5535,0
8015,4950,4950,981525,46,9780618711670.0,2004.0,3.91,9722,11085,847,114,505,2647,4816,3003,0
8016,8646,8646,2744160,48,9780385337630.0,2002.0,3.85,12220,13615,1551,143,663,3565,5961,3283,0
8018,588234,588234,2937863,29,9780140086840.0,1977.0,3.73,11547,13557,1019,516,1266,3440,4437,3898,0
8019,13152998,13152998,18153294,77,9780307594170.0,2011.0,3.71,11180,13478,1957,224,977,4090,5396,2791,1
8020,28204534,28204534,49449510,13,9781632156750.0,2016.0,3.87,23858,24217,2694,987,1235,5089,9546,7360,1
8021,828015,828015,1798108,64,9780888994160.0,2000.0,3.93,11816,13872,1497,277,753,3090,5280,4472,0
8022,16000980,16000980,21762418,22,9780778314480.0,2013.0,3.95,11256,13664,986,272,652,3014,5265,4461,1
8023,10765,10765,878478,47,9781582346180.0,2004.0,3.54,10319,12216,1100,405,1381,3888,4246,2296,0
8024,18635039,18635039,26431596,16,9780062132530.0,2014.0,3.49,10793,13089,1534,455,1533,4513,4279,2309,1
8025,66933,66933,865773,53,9780802141320.0,1961.0,4.16,11142,12233,474,192,461,1952,4189,5439,0
8026,41698,41698,1064794,57,9781416516860.0,1984.0,3.88,13100,13925,237,61,505,4055,5687,3617,0
8027,974122,974122,959019,37,9781576739750.0,2001.0,4.13,10040,10262,137,181,507,1909,2901,4764,0
8028,58728,58728,13377363,54,9780553586380.0,1960.0,4.23,10587,11235,196,289,452,1628,2895,5971,0
8029,20174424,20174424,28030792,20,9780804137170.0,2014.0,4.13,11863,14286,1989,209,446,2103,6096,5432,1
8030,512475,512475,4603746,64,9780743484280.0,1980.0,3.89,14370,15666,330,93,695,4504,5996,4378,0
8031,114701,114701,299695,23,9780439108390.0,1994.0,4.04,14976,15575,554,202,727,3468,4983,6195,0
8032,33723,33723,33774,3,9780373250740.0,2004.0,3.61,11485,11559,182,421,1235,3719,3194,2990,0
8033,21025,21025,22212,48,9780060938120.0,2001.0,4.22,9569,10817,384,161,354,1554,3600,5148,0
8034,160830,160830,155231,28,9781591841000.0,2005.0,3.88,9068,9855,347,276,616,2271,3518,3174,0
8035,36159,36159,2498,23,9780756403140.0,1991.0,3.93,13994,15285,535,327,1014,3305,5406,5233,0
8036,13593526,13593526,19173014,25,9780399157770.0,2012.0,3.8,11676,13284,1819,262,814,3316,5794,3098,1
8037,752994,752994,685838,184,9780486270650.0,1666.0,3.78,12994,14435,250,240,1049,4133,5200,3813,0
8038,44660,44660,43992,4,9780345340440.0,1984.0,4.26,11755,11800,215,105,411,1759,3518,6007,0
8039,60937,60937,1300300,28,9780753819490.0,1989.0,4.05,11471,12187,403,191,540,2534,4177,4745,0
8040,9542259,9542259,14428619,26,9780349400200.0,2011.0,4.21,15836,18889,1134,137,515,2981,6881,8375,1
8042,2948832,2948832,2978308,47,9780312949820.0,2008.0,4.1,22167,23947,1280,139,815,4572,9348,9073,0
8043,26721568,26721568,43959628,25,9780373212060.0,2016.0,4.0,17394,20553,3257,340,1143,4070,7525,7475,1
8044,28686840,28686840,48860979,32,9780385755920.0,2016.0,3.93,19504,23681,4068,367,1321,5240,9441,7312,1
8045,12357,12357,748402,9,9780141006570.0,2000.0,3.86,10235,12330,743,176,642,3151,5088,3273,0
8046,13593553,13593553,19181701,39,9781594487160.0,2012.0,3.89,9858,11426,899,207,629,2726,4569,3295,1
8047,126061,126061,452382,84,9780451037700.0,1968.0,3.87,11415,12997,637,278,769,3208,4823,3919,0
8048,823412,823412,557068,10,9780718147720.0,2006.0,4.05,10592,10891,104,167,457,2268,3788,4211,0
8049,20253,20253,705946,46,9780553580300.0,2000.0,3.63,11890,13027,218,542,1230,3796,4349,3110,0
8050,2992069,3992020,3022533,21,9780749909060.0,2009.0,4.21,12404,20896,582,98,617,3608,7024,9549,0
8051,6282334,6282334,6466309,19,9781400066220.0,2000.0,4.01,11833,12735,1649,130,455,2619,5469,4062,0
8052,46913,46913,45984,1,9780714840830.0,2001.0,3.94,9397,9397,64,324,787,2043,2233,4010,0
8053,38739,23014868,2897191,47,9780312966200.0,1981.0,4.39,12510,16529,346,36,144,1950,5631,8768,0
8054,112693,112693,3190836,39,9780007191480.0,2005.0,4.09,14737,16507,380,150,629,3467,5622,6639,0
8055,94807,94807,91397,8,9780060267890.0,1987.0,4.4,13214,14203,206,112,313,1900,3320,8558,0
8057,140345,140345,1507078,39,9780006499470.0,1944.0,4.14,9787,9971,191,131,393,1955,2915,4577,0
8059,22402972,22402972,41828131,30,9780399162600.0,2015.0,4.28,15582,16881,2938,252,433,2043,5752,8401,1
8060,13414594,13414594,18713722,41,9780345528930.0,2012.0,3.93,13001,15645,1723,226,808,3879,5717,5015,1
8061,12926432,12926432,16690598,41,9780770435620.0,2011.0,3.61,12235,14331,2090,361,1172,4793,5363,2642,1
8062,116445,116445,1789199,17,9780451460420.0,2004.0,3.92,11912,12931,1296,487,874,2427,4515,4628,0
8064,113576,113576,1604,11,9781591840530.0,2003.0,4.14,10525,11228,383,92,282,1885,4634,4335,0
8065,27213163,27213163,47255158,18,9780062359990.0,2016.0,3.87,13176,14800,2480,262,859,3372,6333,3974,1
8066,94672,94672,3338224,29,9780451218470.0,2004.0,3.99,11427,12222,1698,208,628,2401,4798,4187,0
8067,39032,39032,1295464,52,9780765354940.0,1996.0,3.91,12656,13940,332,91,653,3762,5404,4030,0
8068,64960,64960,1572345,41,9780425119850.0,1977.0,3.8,13345,13739,196,152,952,4280,4431,3924,0
8069,58547,58547,57016,28,9781573223590.0,2002.0,3.98,10349,11524,471,241,749,2531,3474,4529,0
8070,17333279,17333279,24064583,38,9780316210980.0,2013.0,4.01,10444,13853,952,150,592,2951,5431,4729,1
8071,28703,28703,3019373,75,9780330412740.0,2003.0,3.22,10099,12434,1160,772,2200,4423,3582,1457,0
8072,267972,267972,259783,29,9780380704420.0,1986.0,4.14,13629,15444,1757,153,556,2993,5033,6709,0
8073,3673357,3673357,3716647,39,9780061257060.0,2009.0,3.8,13279,14998,1809,225,964,4122,5982,3705,0
8074,21324,21324,22505,12,9781401210010.0,2006.0,4.28,15530,15795,519,91,257,2071,6051,7325,0
8075,41962,41962,888796,63,9780099498580.0,1982.0,3.88,13144,14547,589,131,673,4060,5615,4068,0
8076,184324,184324,3266642,20,9780515140880.0,2002.0,4.34,15915,16622,276,114,394,2240,4915,8959,0
8077,10822174,10822174,15245057,19,9781607063930.0,2011.0,4.34,13590,14110,556,73,237,1670,4977,7153,1
8078,138399,138399,13328488,8,9781582406980.0,2005.0,4.35,12650,12957,514,48,195,1480,4622,6612,0
8079,59780,59780,865267,65,9780156226000.0,1965.0,4.2,10389,11623,743,106,380,1885,3973,5279,0
8080,60935,60935,435527,1,9780671789460.0,1992.0,4.06,11748,12535,476,145,492,2518,4689,4691,0
8081,190999,190999,348798,60,9780020248710.0,1963.0,4.03,12087,15116,725,176,573,3228,5802,5337,0
8082,7476122,7476122,6847345,25,9780373210050.0,2010.0,4.09,17033,17854,928,227,725,3530,6090,7282,0
8083,175113,175113,169164,40,9780232520780.0,1991.0,4.38,10802,12111,684,124,311,1346,3444,6886,0
8084,33293,7937510,2074000,25,9780393324860.0,2002.0,4.0,5646,11154,809,131,484,2238,4749,3552,0
8085,153781,153781,1112036,19,9780590396060.0,2000.0,3.98,17813,18884,354,123,902,4704,6573,6582,0
8087,104101,104101,955081,38,9780060733490.0,1995.0,4.27,13954,15532,991,159,463,2058,5160,7692,0
8088,162086,162086,156439,15,9781416521840.0,2007.0,3.89,13445,13787,1100,346,1029,3291,4279,4842,0
8090,350065,350065,340317,42,9780297775350.0,1978.0,3.8,12465,12927,190,225,910,3845,4163,3784,0
8091,4618898,4618898,4668853,16,9780312385190.0,1997.0,3.83,13730,14413,2164,181,749,3876,6138,3469,0
8092,8008928,8008928,12548735,49,9781439183370.0,2010.0,3.84,10645,13130,1517,268,821,3222,5266,3553,0
8093,15760,15760,359575,49,9780553582900.0,1994.0,3.88,13792,14708,391,191,807,4011,5336,4363,0
8094,226858,226858,219740,14,9780345423290.0,1998.0,3.91,12742,13320,671,71,475,3529,5719,3526,0
8095,6647312,6647312,6841835,65,9781416985790.0,2000.0,3.76,9290,14823,2333,753,1367,3181,4863,4659,0
8096,26581,26581,3470,11,9780452156620.0,1983.0,3.98,9850,11848,307,625,841,2114,2797,5471,0
8097,94510,94510,2647240,13,9781563896450.0,1999.0,3.82,13026,13117,359,298,985,3368,4614,3852,0
8098,1116393,1116393,1561784,24,9781841496050.0,2005.0,3.71,12475,13406,431,359,1134,3888,4672,3353,0
8099,14358,14358,1234050,22,9780440910820.0,1980.0,4.14,15629,16756,643,150,584,3198,5665,7159,0
8100,10757806,10757806,14982110,21,9780316036060.0,2011.0,3.89,13864,14335,1772,290,808,3388,5511,4338,1
8101,6324903,6324903,6510453,35,9781416577580.0,2009.0,4.24,10772,12321,406,103,378,1826,4224,5790,0
8102,25337081,25337081,45073734,25,9780399170900.0,2016.0,4.35,9041,15189,1466,145,307,1726,4923,8088,1
8103,176788,176788,2612,25,9780886773780.0,1987.0,4.13,17226,17884,274,76,565,3615,6284,7344,0
8104,161656,161656,903484,38,9780763628120.0,2003.0,3.89,16453,17523,1590,293,1226,4516,5604,5884,0
8105,23341862,23341862,42901339,11,9781455554590.0,2015.0,3.96,9165,11756,1235,185,471,2512,5030,3558,1
8106,13003565,13003565,16102896,30,9780399256200.0,2012.0,4.4,13040,14222,494,74,198,1502,4593,7855,1
8107,44796,44796,2095270,349,9781598185220.0,1919.0,4.11,10074,13062,825,76,453,2351,5245,4937,0
8109,23753,23753,1789924,5,9781401210820.0,2006.0,4.65,13401,13726,476,72,128,684,2744,10098,0
8111,11831,11831,1968913,40,9780689863620.0,1982.0,3.94,14926,15683,607,348,816,3573,5623,5323,0
8112,763429,763429,13328482,4,9781582408260.0,2007.0,4.43,12384,12469,431,54,172,1230,3938,7075,0
8114,9998,9998,58336,90,9780679733780.0,1962.0,3.91,11467,13886,1026,264,838,3046,5523,4215,0
8115,77298,77298,17171130,119,9780140248920.0,1977.0,3.9,9228,12384,773,163,660,2947,5075,3539,0
8116,25005214,25005214,44676143,10,9780062422960.0,2015.0,3.74,12436,13562,1076,746,921,3569,4267,4059,1
8117,22418,22418,978451,14,9781563895680.0,1999.0,4.4,12188,13035,213,172,292,1255,3786,7530,0
8120,56594,56594,55155,18,9780060688240.0,1977.0,4.32,11207,11588,807,177,360,1363,3329,6359,0
8121,9862761,9862761,14754158,30,9780307265720.0,2011.0,4.05,10963,11959,1125,238,496,2129,4615,4481,1
8122,9429531,9429531,14314019,20,9780758254090.0,2011.0,3.82,12446,13479,1624,160,722,3615,5921,3061,1
8123,12107927,12107927,17076928,9,9780545298440.0,2012.0,4.2,11768,12000,282,176,377,2219,3295,5933,1
8124,10365343,10365343,15268500,27,9780385528080.0,2010.0,3.25,12370,13845,2515,1015,2302,4488,4284,1756,1
8125,5981872,5981872,6155268,30,9780843960430.0,2009.0,4.07,19932,22160,1905,556,1068,3819,7596,9121,0
8126,127712,127712,3870,32,9780099453450.0,1993.0,4.26,10318,12092,589,133,265,1463,4666,5565,0
8127,6193,6193,2055648,89,9780099479150.0,1983.0,3.85,10647,12246,709,239,775,3004,4840,3388,0
8128,16948,16948,882029,21,9780449004840.0,1998.0,4.05,12938,14009,1298,113,557,2685,5856,4798,0
8130,1776251,1776251,1488433,12,9780718152440.0,2007.0,4.09,10588,10787,129,123,380,2246,3712,4326,0
8131,41701,41701,2861842,77,9780425197390.0,1973.0,3.75,13139,14972,503,199,997,4703,5454,3619,0
8132,18892,18892,3044552,64,9780451454250.0,1993.0,3.85,13951,15377,341,173,894,4272,5825,4213,0
8133,37302,37302,2315985,35,9780743484190.0,1999.0,4.2,12320,14257,425,49,181,2196,6279,5552,0
8134,478657,478657,1791813,28,9780425210820.0,2005.0,3.89,18700,20072,531,160,958,5811,7202,5941,0
8135,96594,96594,93102,27,9780441014770.0,2007.0,3.97,12733,14477,457,71,481,3313,6537,4075,0
8136,820956,820956,806796,20,9780553578550.0,2000.0,4.19,11461,12990,471,97,329,2032,5061,5471,0
8138,27864391,27864391,83062,62,9781474601570.0,2000.0,3.74,8292,13984,1700,239,927,4006,5842,2970,1
8139,17675031,17675031,24678766,28,9780525426360.0,2014.0,4.19,12887,14046,1934,298,636,2151,3958,7003,1
8140,5481,5481,16335101,80,9780060898530.0,1958.0,3.93,11073,12286,714,231,691,2765,4567,4032,0
8141,40483,40483,2462307,124,9780345301120.0,1954.0,3.34,10922,14059,1270,1129,2193,4235,3781,2721,0
8142,45106,45106,2469,27,9780060757630.0,2006.0,3.35,11953,13542,404,750,2104,4570,3850,2268,0
8143,425124,425124,1352373,53,9780380726300.0,1997.0,3.94,12247,14111,726,63,375,3379,6769,3525,0
8146,337623,337623,1427512,49,9780425138240.0,1992.0,3.96,11724,12202,120,136,457,2974,4873,3762,0
8148,23221,23221,2610019,41,9780060880120.0,2006.0,3.54,18568,19634,925,511,2279,6843,6018,3983,0
8149,7707,7707,1701532,13,9780451530100.0,1956.0,4.24,13318,13460,63,133,380,2146,4225,6576,0
8150,22028,22028,4362765,71,9780345432410.0,1999.0,3.68,10538,11377,330,182,898,3724,4151,2422,0
8151,12157365,12157365,17128227,12,9780062103730.0,2012.0,3.84,16361,17460,1908,649,1321,4130,5495,5865,1
8152,265264,265264,1984746,49,9780330311730.0,1988.0,3.94,9349,10538,252,237,666,2407,3428,3800,0
8153,37187,37187,843214,44,9780763618990.0,2001.0,3.78,14832,15625,1919,323,1198,4365,5496,4243,0
8154,28734,28734,170912,17,9780886774260.0,1990.0,4.26,17108,17559,270,138,503,2703,5466,8749,0
8156,527744,527744,1812530,180,9780425173910.0,1953.0,3.84,13569,16648,767,62,688,5048,6925,3925,0
8157,160848,160848,1475550,22,9781582404970.0,2005.0,3.71,11462,11828,504,695,1102,2797,3535,3699,0
8158,13614,13614,1782163,31,9781421506300.0,2005.0,4.27,14494,14881,352,124,497,2266,4318,7676,0
8159,103111,103111,99407,26,9780785122140.0,1983.0,4.26,11113,12235,384,87,349,1803,3995,6001,0
8160,12617,12617,857416,25,9780375714500.0,1988.0,4.22,10301,10987,350,127,332,1556,3936,5036,0
8161,19307,19307,1316342,68,9780670557110.0,1948.0,4.1,13911,14941,209,213,553,3072,4735,6368,0
8162,12923,12923,46432,361,9780192834410.0,1764.0,3.18,12921,16081,1293,766,3006,6662,3899,1748,0
8163,40471,40471,791775,34,9780330314920.0,1968.0,3.88,9172,11246,900,117,552,2737,4989,2851,0
8165,40992,40992,40575,11,9780312890180.0,1994.0,4.04,11282,12766,832,382,919,2124,3759,5582,0
8166,23503361,23503361,43085307,19,9780812995220.0,2015.0,2.84,8458,9713,1317,1083,2630,3554,1658,788,1
8167,10878,10878,1005676,23,9780743250450.0,1979.0,4.07,9953,10752,306,35,287,2210,4543,3677,0
8168,47730,47730,46720,13,9780395957770.0,1981.0,4.28,11888,12264,305,117,303,1680,4089,6075,0
8169,11830394,11830394,16785236,24,9780316098120.0,2012.0,3.43,10042,12097,1828,675,1648,3688,3975,2111,1
8170,119838,119838,2373129,20,9780689806990.0,1994.0,4.16,11266,11781,1993,266,583,1875,3293,5764,0
8171,6287290,6287290,6471569,35,9780061231420.0,2009.0,4.01,12250,13885,789,124,567,3092,5420,4682,0
8172,1011359,1011359,3352921,16,9781591169900.0,2003.0,4.46,14350,14504,231,78,239,1618,3607,8962,0
8173,176326,176326,654751,20,9780810949140.0,2006.0,4.27,15353,16131,576,109,343,2459,5366,7854,0
8174,1206073,1206073,1773948,17,195170342.0,2003.0,4.11,10445,10993,339,226,493,1905,3593,4776,0
8175,4830,4830,1214874,65,9780679783480.0,2005.0,3.86,10396,11231,809,200,707,2670,4514,3140,0
8176,8745,8745,2736618,81,9780688172370.0,1998.0,4.09,9609,12900,821,84,477,2437,5078,4824,0
